Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time(time.perf_counter()),Inference Time(time.perf_counter()
prnn_synth,AdaBoost,9,"{'clf__n_estimators': 201, 'clf__learning_rate': 0.4, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.875,0.16666666666666666,0.9166666666666666,0.8776223776223776,0.05555555555555556,0.34947752625771195,5.52,0.02
prnn_synth,AdaBoost,10,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7916666666666666,0.25,0.75,0.7937062937062938,0.0763888888888889,0.34071540631138153,5.91,0.06
prnn_synth,LogitBoost,1,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8461538461538461,0.07692307692307693,0.7692307692307693,0.8545454545454545,0.11242603550295856,0.3524564416827844,23.61,0.03
prnn_synth,LogitBoost,2,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9615384615384616,0.07692307692307693,1.0,0.9642857142857144,0.01183431952662722,0.3363901019860772,24.49,0.03
prnn_synth,LogitBoost,3,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9230769230769232,0.0,0.6153846153846154,0.9333333333333332,0.01775147928994082,0.3298071169666373,24.92,0.04
prnn_synth,LogitBoost,4,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8846153846153846,0.07692307692307693,0.8461538461538461,0.8869047619047619,0.041420118343195256,0.3406435220200402,24.52,0.03
prnn_synth,LogitBoost,5,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8076923076923077,0.15384615384615385,0.8461538461538461,0.8095238095238095,0.07692307692307693,0.3375560969294984,24.03,0.03
prnn_synth,LogitBoost,6,"{'clf__n_estimators': 501, 'clf__learning_rate': 0.45, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8333333333333334,0.08333333333333333,1.0,0.875,0.02430555555555556,0.3309871715831468,23.9,0.02
prnn_synth,LogitBoost,7,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.7916666666666666,0.08333333333333333,0.75,0.7937062937062938,0.1388888888888889,0.3609326346168451,26.37,0.04
prnn_synth,LogitBoost,8,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.06944444444444445,0.33208563029030114,23.97,0.04
prnn_synth,LogitBoost,9,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.875,0.0,0.9166666666666666,0.8776223776223776,0.02777777777777779,0.34610163228584273,24.05,0.03
prnn_synth,LogitBoost,10,"{'clf__n_estimators': 201, 'clf__learning_rate': 0.4, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.875,0.0,0.75,0.9,0.034722222222222224,0.33309339868937393,23.83,0.01
libras,MadaBoost,1,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.6444444444444445,0.16349206349206347,0.9349206349206348,0.6641269841269841,0.13121693121693126,0.845842549522321,47.57,0.18
libras,MadaBoost,2,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.5777777777777777,0.17301587301587298,0.9492063492063492,0.6444444444444444,0.10793650793650793,0.8280268495692319,46.94,0.13
libras,MadaBoost,3,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9111111111111112,0.09365079365079364,0.9333333333333332,0.9233333333333332,0.07777777777777778,0.8331914728893544,44.27,0.13
libras,MadaBoost,4,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7555555555555555,0.10634920634920632,0.9333333333333332,0.7722222222222221,0.08888888888888888,0.8385479286029529,38.77,0.07
libras,MadaBoost,5,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7333333333333333,0.08333333333333334,0.9333333333333332,0.7333333333333332,0.07857142857142856,0.8396199055576883,37.6,0.06
libras,MadaBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9,0.07142857142857144,0.9333333333333332,0.9333333333333332,0.06904761904761904,0.8344611753989581,44.65,0.12
libras,MadaBoost,7,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9333333333333332,0.07380952380952381,0.9333333333333332,0.9444444444444444,0.07023809523809524,0.8348580007957837,50.74,0.17
libras,MadaBoost,8,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8666666666666667,0.07142857142857142,0.9357142857142856,0.8444444444444444,0.07023809523809524,0.8253341912719739,53.17,0.12
libras,MadaBoost,9,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9,0.07142857142857144,0.9357142857142856,0.9111111111111112,0.06785714285714285,0.8233500642878471,44.62,0.12
